Code,Name,NameWoDiacritics,Function,Longitude,Latitude
ITMVC,Mason Vicentino,Mason Vicentino,--3--6--,11.6,45.71666666666667
ITZBX,Massa,Massa,-----6--,10.133333333333333,44.03333333333333
ITMLU,Massa Lubrense,Massa Lubrense,1-3-----,14.333333333333334,40.6
ITZOC,Massa Martana,Massa Martana,-----6--,12.516666666666667,42.766666666666666
ITZBR,Matelica,Matelica,-----6--,13.0,43.25
ITMAZ,Mazara del Vallo,Mazara del Vallo,1-3-----,12.583333333333334,37.65
ITZMU,Mazzano,Mazzano,-----6--,10.35,45.516666666666666
ITMED,Meda,Meda,--3--6--,9.15,45.666666666666664
ITMEG,Mediglia,Mediglia,--3--6--,9.333333333333334,45.4
ITZKG,Meduna di Livenza,Meduna di Livenza,-----6--,12.616666666666667,45.8
ITMVT,Megliadino San Vitale,Megliadino San Vitale,--3--6--,11.516666666666667,45.18333333333333
ITMQL,Mel,Mel,--3--6--,12.083333333333334,46.06666666666667
ITLDA,Meldola,Meldola,--3--6--,12.066666666666666,44.13333333333333
ITZMX,Melicucco,Melicucco,-----6--,16.066666666666666,38.43333333333333
ITMPS,Melito di Porto Salvo,Melito di Porto Salvo,123-----,15.783333333333333,37.916666666666664
ITMVD,Mercatale Valdarno,Mercatale Valdarno,-----6--,11.933333333333334,43.8
ITME2,Mercatello,Mercatello,-----6--,12.266666666666667,42.96666666666667
ITMIN,Merlino,Merlino,--3--6--,9.433333333333334,45.43333333333333
ITZBV,Mese,Mese,-----6--,9.383333333333333,46.3
ITZND,Mestrino,Mestrino,-----6--,11.75,45.43333333333333
ITMTH,Meta,Meta,123-----,14.4,40.65
ITMBI,Mezzana Bigli,Mezzana Bigli,--3--6--,8.85,45.06666666666667
ITZXN,Mezzanino,Mezzanino,-----6--,9.2,45.11666666666667
ITZOR,Mezzomerico,Mezzomerico,-----6--,8.6,45.61666666666667
ITZMS,Migliarina,Migliarina,-----6--,10.85,44.8
ITZNN,Mignano Monte Lungo,Mignano Monte Lungo,-----6--,13.966666666666667,41.38333333333333
ITMIM,Mili Marina,Mili Marina,123-----,15.516666666666667,38.11666666666667
ITZVF,Miradolo Terme,Miradolo Terme,-----6--,9.433333333333334,45.166666666666664
ITZNJ,Mirto,Mirto,-----6--,14.75,38.083333333333336
ITMIS,Misano Adriatico,Misano Adriatico,123-----,12.7,43.96666666666667
ITZNF,Misano di Gera d'Adda,Misano di Gera d'Adda,-----6--,9.616666666666667,45.46666666666667
ITZNI,Misilmeri,Misilmeri,-----6--,13.45,38.03333333333333
ITZNW,Moggio Udinese,Moggio Udinese,-----6--,13.2,46.4
ITZNV,Moglia,Moglia,-----6--,11.266666666666667,45.016666666666666
ITODB,Mola di Bari,Mola di Bari,123-----,17.083333333333332,41.06666666666667
ITZME,Molinella,Molinella,-----6--,11.333333333333334,44.61666666666667
ITZYH,Molino,Molino,-----6--,11.233333333333333,45.61666666666667
ITZNP,Mombaruzzo,Mombaruzzo,-----6--,8.433333333333334,44.766666666666666
ITMND,"Mondello, Palermo","Mondello, Palermo",1-3-----,13.333333333333334,38.2
ITODG,Mondragone,Mondragone,1-3-----,13.883333333333333,41.11666666666667
ITMS2,Monfestino in Serramazzoni,Monfestino in Serramazzoni,-----6--,10.766666666666667,44.416666666666664
ITZLV,Monsampolo del Tronto,Monsampolo del Tronto,-----6--,13.783333333333333,42.9
ITONG,Montagnana,Montagnana,-23--6--,11.466666666666667,45.233333333333334
ITZNX,Montalbano Jonico,Montalbano Jonico,-----6--,16.566666666666666,40.28333333333333
ITMLS,Montalto di Castro,Montalto di Castro,123-----,11.616666666666667,42.35
ITZNL,Monte Marenzo,Monte Marenzo,-----6--,9.45,45.766666666666666
ITZOB,Monte Porzio Catone,Monte Porzio Catone,-----6--,12.716666666666667,41.81666666666667
ITZOF,Monte Santa Maria Tiberina,Monte Santa Maria Tiberina,-----6--,12.15,43.43333333333333
ITMVO,Montebello Vicentino,Montebello Vicentino,-23--6--,11.383333333333333,45.45
ITZKP,Montecarlo,Montecarlo,-----6--,10.683333333333334,43.86666666666667
ITMPI,Montecchio Precalcino,Montecchio Precalcino,--3--6--,11.566666666666666,45.666666666666664
ITMO4,Montechiaro d'Asti,Montechiaro d'Asti,-----6--,8.116666666666667,45.016666666666666
ITMFO,Montefiorino,Montefiorino,-----6--,10.616666666666667,44.36666666666667
ITFLL,Montefollonico,Montefollonico,-----6--,11.75,43.13333333333333
ITMGL,Montegaldella,Montegaldella,--3--6--,11.65,45.43333333333333
ITZNQ,Montegranaro,Montegranaro,-----6--,13.633333333333333,43.233333333333334
ITOTL,Montello,Montello,--3--6--,9.8,45.666666666666664
ITZOH,Monterchi,Monterchi,-----6--,12.116666666666667,43.483333333333334
ITZDB,Montereale Valcellina,Montereale Valcellina,-23--6--,12.666666666666666,46.166666666666664
ITRSM,Monterosso al Mare,Monterosso al Mare,123-----,9.65,44.15
ITZNG,Montesarchio,Montesarchio,-----6--,14.633333333333333,41.06666666666667
ITZMY,Monticello Conte Otto,Monticello Conte Otto,-----6--,11.583333333333334,45.583333333333336
ITMCF,Monticello di Fara,Monticello di Fara,--3--6--,11.383333333333333,45.416666666666664
ITZOK,Montopoli in Val d'Arno,Montopoli in Val d'Arno,-23--6--,10.75,43.666666666666664
ITZOA,Morsano al Tagliamento,Morsano al Tagliamento,-----6--,12.916666666666666,45.85
ITZNS,Mosnigo,Mosnigo,-----6--,12.066666666666666,45.86666666666667
ITZMW,Motta Baluffi,Motta Baluffi,-----6--,10.25,45.05
ITZON,Motta Vigana,Motta Vigana,-----6--,9.5,45.266666666666666
ITUGG,Muggia,Muggia,1-3-----,13.766666666666667,45.6
ITMUZ,Mulazzano,Mulazzano,--3--6--,9.4,45.36666666666667
ITVVZ,Murano,Murano,-----6--,12.35,45.45
ITMS5,Muscoline,Muscoline,-2---6--,10.466666666666667,45.56666666666667
ITNAP,Napoli,Napoli,1234----,14.25,40.833333333333336
ITZJD,Navole,Navole,-----6--,12.583333333333334,45.8
ITZOT,Nepi,Nepi,-----6--,12.35,42.233333333333334
ITNTT,Nettuno,Nettuno,1-3-----,12.683333333333334,41.46666666666667
ITNMR,Nicotera Marina,Nicotera Marina,-----6--,15.933333333333334,38.55
ITZOV,Niella Tanaro,Niella Tanaro,-----6--,7.916666666666667,44.4
ITZOY,Nocera Superiore,Nocera Superiore,-----6--,14.666666666666666,40.733333333333334
ITNBA,Nocera Umbra,Nocera Umbra,--3--6--,12.783333333333333,43.11666666666667
ITZOX,Noicattaro,Noicattaro,-----6--,16.983333333333334,41.03333333333333
ITNLI,Noli,Noli,1-3-----,8.433333333333334,44.2
ITZPA,Notaresco,Notaresco,-----6--,13.883333333333333,42.65
ITNSR,Nova Siri,Nova Siri,1-------,16.533333333333335,40.15
ITZAQ,Novi di Modena,Novi di Modena,-----6--,10.9,44.9
ITNUM,Numana,Numana,1-3-----,13.616666666666667,43.516666666666666
ITOFG,Offagna,Offagna,-----6--,13.733333333333333,43.86666666666667
ITZPG,Offlaga,Offlaga,-----6--,10.1,45.38333333333333
ITOGN,Ognina,Ognina,1-3-----,15.25,36.983333333333334
ITOLB,Olbia,Olbia,1234----,9.516666666666667,40.916666666666664
ITODX,Olmo Di Martellago,Olmo Di Martellago,-----6--,12.3,45.85
ITZPC,Oltrona al Lago,Oltrona al Lago,-----6--,8.733333333333333,45.81666666666667
ITZPI,Onigo,Onigo,-----6--,11.983333333333333,45.85
ITOBT,Orbetello,Orbetello,123-----,11.216666666666667,42.45
ITZBH,Orgiano,Orgiano,-----6--,11.466666666666667,45.35
ITOZG,Oriago,Oriago,-----6--,12.166666666666666,45.45
ITQOS,Oristano,Oristano,1-3-----,8.6,39.9
ITZPL,Orosei,Orosei,-----6--,9.7,40.38333333333333
ITZPF,Orta di Atella,Orta di Atella,-----6--,14.266666666666667,40.96666666666667
ITOPL,Ospedaletto Lodigiano,Ospedaletto Lodigiano,--3--6--,9.566666666666666,45.166666666666664
ITZXC,Ospiate,Ospiate,-----6--,9.1,45.53333333333333
ITOGA,Ostiglia,Ostiglia,-23--6--,11.133333333333333,45.06666666666667
ITZPM,Ostra,Ostra,--3--6--,13.15,43.61666666666667
ITOT8,Otricoli,Otricoli,-----6--,12.483333333333333,42.416666666666664
ITZLK,Pace del Mela,Pace del Mela,-----6--,15.3,38.166666666666664
ITZQD,Paderno Franciacorta,Paderno Franciacorta,-----6--,10.066666666666666,45.583333333333336
ITZPS,Pagliate,Pagliate,-----6--,8.583333333333334,45.38333333333333
ITVXP,Pago Veiano,Pago Veiano,-----6--,14.866666666666667,41.233333333333334
ITZPT,Palagonia,Palagonia,-----6--,14.75,37.31666666666667
ITZEK,Palazzo Pignano,Palazzo Pignano,-----6--,9.566666666666666,45.38333333333333
ITZQN,Palazzolo,Palazzolo,-----6--,10.816666666666666,45.45
ITZRH,Palazzolo Acreide,Palazzolo Acreide,-----6--,14.9,37.06666666666667
ITPMO,Palermo,Palermo,1--4----,13.366666666666667,38.11666666666667
ITPLN,Palinuro,Palinuro,1-3-----,15.283333333333333,40.03333333333333
ITPMM,Palmi,Palmi,123-----,15.85,38.35
ITZPV,Palo del Colle,Palo del Colle,-----6--,16.7,41.05
ITAOA,Paola,Paola,123-----,16.033333333333335,39.35
ITPDN,Paradigna,Paradigna,-23--6--,10.333333333333334,44.85
ITZQU,Parre,Parre,-----6--,9.833333333333334,45.55
ITZLG,Pasian di Prato,Pasian di Prato,-----6--,13.183333333333334,46.03333333333333
ITITP,Passirana,Passirana,--3--6--,9.033333333333333,45.53333333333333
ITPTX,Pastorano,Pastorano,-----6--,14.2,41.18333333333333
ITPTI,Patti,Patti,1-3-----,14.966666666666667,38.13333333333333
ITZAD,Pavona,Pavona,-----6--,12.616666666666667,41.71666666666667
ITPCC,Peccioli,Peccioli,--3--6--,10.716666666666667,43.55
ITPED,Pedaso,Pedaso,123-----,13.833333333333334,43.1
ITPE3,Pedemonte,Pedemonte,-----6--,8.416666666666666,45.93333333333333
ITPEN,Pegognaga,Pegognaga,-23--6--,10.85,45.0
ITP6Z,Pellezzano,Pellezzano,-----6--,14.75,40.71666666666667
ITVOZ,Perarolo di Vigonza,Perarolo di Vigonza,-----6--,11.966666666666667,45.416666666666664
ITZQC,Perego,Perego,-----6--,9.35,45.733333333333334
ITZHK,Peretola,Peretola,-----6--,11.2,43.78333333333333
ITP8T,Pertegada,Pertegada,-----6--,13.033333333333333,45.71666666666667
ITPES,Pesaro,Pesaro,1-3-----,12.916666666666666,43.9
ITZPW,Pescaglia,Pescaglia,-----6--,10.416666666666666,43.96666666666667
ITPNC,Pescantina,Pescantina,-23--6--,10.866666666666667,45.483333333333334
ITPSR,Pescara,Pescara,1-34----,14.233333333333333,42.46666666666667
ITZQY,Petrosino,Petrosino,-----6--,12.483333333333333,37.71666666666667
ITZPQ,Pettoranello,Pettoranello,-----6--,14.283333333333333,41.56666666666667
ITPIF,Pianezze,Pianezze,--3--6--,11.616666666666667,45.733333333333334
ITZPE,Piangipane,Piangipane,-----6--,12.083333333333334,44.416666666666664
ITPRR,Piano di Sorrento,Piano di Sorrento,123-----,14.383333333333333,40.63333333333333
ITPIA,Pianosa,Pianosa,1-------,10.066666666666666,42.56666666666667
ITZQV,Piazzola sul Brenta,Piazzola sul Brenta,-----6--,11.783333333333333,45.53333333333333
ITP6D,Picedo,Picedo,-----6--,10.5,45.55
ITZRB,Piedimonte Etneo,Piedimonte Etneo,-----6--,15.2,37.8
ITP4G,Piedimonte San Germano,Piedimonte San Germano,-----6--,13.75,41.5
ITPMU,Piedimulera,Piedimulera,-23--6--,8.266666666666667,46.016666666666666
ITISB,Pier Isab,Pier Isab,1-------,15.25,37.11666666666667
ITZQO,Pieranica,Pieranica,-----6--,9.6,45.416666666666664
IT2MA,Pietra Marazzi,Pietra Marazzi,-----6--,8.666666666666666,44.95
ITPTM,Pietramurata,Pietramurata,--3--6--,10.933333333333334,46.016666666666666
ITZQH,Pieve a Nievole,Pieve a Nievole,-----6--,10.8,43.86666666666667
ITPN2,Pignano,Pignano,-----6--,10.966666666666667,43.416666666666664
ITEPM,Pignataro Maggiore,Pignataro Maggiore,-----6--,14.166666666666666,41.18333333333333
ITZRJ,Pinzano al Tagliamento,Pinzano al Tagliamento,-----6--,12.933333333333334,46.18333333333333
ITPBJ,Piombino Dese,Piombino Dese,--3--6--,12.0,45.6
ITZMB,Piossasco,Piossasco,-----6--,7.466666666666667,44.983333333333334
ITZQI,Piovà Massaia,Piova Massaia,-----6--,8.05,45.05
ITZQW,Piscinas,Piscinas,-----6--,8.65,39.06666666666667
ITZQJ,Pisogne,Pisogne,-----6--,10.1,45.8
ITPIU,Piubega,Piubega,--3--6--,10.533333333333333,45.21666666666667
ITZRI,Pizzighettone,Pizzighettone,-----6--,9.783333333333333,45.18333333333333
ITPIZ,Pizzo,Pizzo,12-4----,16.166666666666668,38.733333333333334
ITPSI,Plesio,Plesio,--3--6--,9.233333333333333,46.05
ITPPX,Pocapaglia,Pocapaglia,-----6--,7.883333333333333,44.7
ITPNI,Pocenia,Pocenia,--3--6--,13.1,45.85
ITPXC,Pognano,Pognano,-----6--,9.633333333333333,45.583333333333336
ITZAP,Pogno,Pogno,-----6--,8.383333333333333,45.75
ITZQR,Polcenigo,Polcenigo,-----6--,12.483333333333333,46.016666666666666
ITZQE,Polegge,Polegge,-----6--,11.55,45.583333333333336
ITZQQ,Polignano a Mare,Polignano a Mare,123--6--,17.216666666666665,41.0
ITZBY,Polistena,Polistena,-----6--,16.066666666666666,38.4
ITZQL,Pollenza,Pollenza,-----6--,13.35,43.266666666666666
ITZMA,Polonghera,Polonghera,-----6--,7.6,44.8
ITPPG,Polpenazze del Garda,Polpenazze del Garda,--3--6--,10.5,45.55
ITZRE,Polverara,Polverara,-----6--,11.95,45.3
ITPM4,Pomaro Monferrato,Pomaro Monferrato,-----6--,8.6,45.06666666666667
ITPOM,Pomezia,Pomezia,1-------,12.5,41.666666666666664
ITZQS,Pomponesco,Pomponesco,-----6--,10.583333333333334,44.916666666666664
ITZLQ,Ponso,Ponso,-----6--,11.583333333333334,45.18333333333333
ITZQM,Ponte a Elsa,Ponte a Elsa,-23--6--,10.9,43.68333333333333
ITZQG,Ponte Galeria,Ponte Galeria,-----6--,12.35,41.81666666666667
ITZQP,Ponte nelle Alpi,Ponte nelle Alpi,-23--6--,12.283333333333333,46.18333333333333
ITZRA,Ponte San Nicolò,Ponte San Nicolo,-----6--,11.616666666666667,45.36666666666667
ITZYL,Ponte Zanano,Ponte Zanano,-----6--,10.183333333333334,45.666666666666664
ITZQF,Pontecagnano Faiano,Pontecagnano Faiano,-----6--,14.866666666666667,40.63333333333333
ITP3G,Ponteginori,Ponteginori,-----6--,10.733333333333333,43.333333333333336
ITPUO,Pontirolo Nuovo,Pontirolo Nuovo,--3--6--,9.566666666666666,45.56666666666667
ITOTG,Pontoglio,Pontoglio,--3--6--,9.85,45.56666666666667
ITPNZ,Ponza,Ponza,1-------,12.966666666666667,40.9
ITPSZ,Portacomaro Stazione,Portacomaro Stazione,-23--6--,8.216666666666667,44.95
ITORL,Porticello,Porticello,1-3-----,13.533333333333333,38.1
ITPTC,Portici,Portici,1-3-----,14.333333333333334,40.81666666666667
ITPGL,Portigliola,Portigliola,1-3-----,16.216666666666665,38.233333333333334
ITPCN,Porto Conte Torre Nuova,Porto Conte Torre Nuova,1-3-----,8.2,40.6
ITPTH,Porto Ercole,Porto Ercole,1-3-----,11.2,42.38333333333333
ITPFX,Porto Foxi (Sarroch),Porto Foxi (Sarroch),1-------,9.0,39.05
ITPVT,Porto Levante,Porto Levante,1-3-----,12.366666666666667,45.05
ITPPF,Porto Palo,Porto Palo,123-----,12.9,37.56666666666667
ITPRF,Porto Recanati,Porto Recanati,123-----,13.666666666666666,43.43333333333333
ITSIG,Porto San Giorgio,Porto San Giorgio,123-----,13.8,43.18333333333333
ITTLY,Porto San Vitale,Porto San Vitale,1-3-----,12.233333333333333,44.43333333333333
ITZQX,Porto Sant'Elpidio,Porto Sant'Elpidio,-----6--,13.75,43.25
ITPPT,Porto Tolle,Porto Tolle,1-3-----,12.366666666666667,44.93333333333333
ITPOQ,Porto Viro,Porto Viro,1-3-----,12.25,45.05
ITZPU,Portobuffolè,Portobuffole,-----6--,12.533333333333333,45.85
ITPPL,Portopalo,Portopalo,1-3-----,15.133333333333333,36.68333333333333
ITPVE,Portoscuso (Porto Vesme),Portoscuso (Porto Vesme),123-----,8.383333333333333,39.2
ITPRW,Portovenere,Portovenere,1-3-----,9.85,44.05
ITZQK,Postalesio,Postalesio,-----6--,9.766666666666667,46.166666666666664
ITZRF,Povoletto,Povoletto,-----6--,13.3,46.11666666666667
ITPZL,Pozzallo,Pozzallo,1-3-----,14.85,36.71666666666667
ITOZI,Pozzillo,Pozzillo,1-3-----,15.183333333333334,37.65
ITPL2,Pozzuolo,Pozzuolo,-----6--,11.95,43.11666666666667
ITZPX,Pracando,Pracando,-----6--,10.65,43.95
ITPIM,Praia a Mare,Praia a Mare,123-----,15.783333333333333,39.9
ITZQT,Pratola Peligna,Pratola Peligna,-----6--,13.866666666666667,42.1
ITPD3,Predosa,Predosa,-----6--,8.65,44.75
ITHJ9,Prignano Cilento,Prignano Cilento,--3--6--,15.066666666666666,40.333333333333336
ITPRL,Priolo Gargallo,Priolo Gargallo,1-3-----,15.183333333333334,37.15
ITZHN,Prossedi,Prossedi,-----6--,13.25,41.516666666666666
ITPVS,Provaglio d'Iseo,Provaglio d'Iseo,--3--6--,10.033333333333333,45.63333333333333
ITZRG,Provazzano,Provazzano,-----6--,10.333333333333334,44.583333333333336
ITZQA,Puia,Puia,--3--67-,12.566666666666666,45.88333333333333
ITZRD,Pula,Pula,-----6--,9.0,39.0
ITZXE,Pumenengo,Pumenengo,-----6--,9.866666666666667,45.46666666666667
ITPUC,Punta Cugno,Punta Cugno,1-------,15.2,37.21666666666667
ITZRK,Quinto de Stampi,Quinto de Stampi,-----6--,9.166666666666666,45.38333333333333
ITZRP,Quinto Vicentino,Quinto Vicentino,-----6--,11.616666666666667,45.56666666666667
ITZRR,Radicofani,Radicofani,-----6--,11.766666666666667,42.9
ITZRY,Ragoli,Ragoli,-----6--,10.766666666666667,46.05
ITZSD,Rancio Valcuvia,Rancio Valcuvia,-----6--,8.766666666666667,45.916666666666664
ITRPO,Rapallo,Rapallo,123-----,9.233333333333333,44.35
ITRSI,Rastignano,Rastignano,-23--6--,11.366666666666667,44.43333333333333
ITZSJ,Rauscedo,Rauscedo,-----6--,12.816666666666666,46.03333333333333
ITZRU,Reana del Roiale,Reana del Roiale,-----6--,13.216666666666667,46.15
ITREC,Recco,Recco,123-----,9.15,44.36666666666667
ITZRX,Reggello,Reggello,-----6--,11.533333333333333,43.68333333333333
ITREG,Reggio di Calabria,Reggio di Calabria,1-34----,15.65,38.1
ITZKY,Renazzo,Renazzo,-----6--,11.283333333333333,44.766666666666666
ITRBO,Retorbido,Retorbido,--3--6--,9.033333333333333,44.95
ITZSO,Revò,Revo,-----6--,11.05,46.38333333333333
ITZSA,Ribera,Ribera,-----6--,13.266666666666667,37.5
ITRCE,Riccione,Riccione,123-----,12.65,43.983333333333334
ITZRS,Ricengo,Ricengo,-----6--,9.716666666666667,45.4
ITZRV,Rignano Flaminio,Rignano Flaminio,-----6--,12.483333333333333,42.2
ITRMI,Rimini,Rimini,1234----,12.583333333333334,44.06666666666667
ITRIN,Rinella,Rinella,1-------,14.833333333333334,38.53333333333333
ITRMG,Rio Maggiore,Rio Maggiore,1-3-----,9.733333333333333,44.1
ITRIL,Riola,Riola,--3--6--,11.066666666666666,44.266666666666666
ITZSF,Ripalimosani,Ripalimosani,-----6--,14.666666666666666,41.61666666666667
ITRPT,Riposto,Riposto,1-3-----,15.2,37.733333333333334
ITRTS,Riva Trigoso,Riva Trigoso,1-3-----,9.416666666666666,44.266666666666666
ITZSQ,Rivara,Rivara,-----6--,7.616666666666667,45.333333333333336
ITRMV,Rivarolo Mantovano,Rivarolo Mantovano,--3--6--,10.433333333333334,45.06666666666667
ITZKN,Roasio,Roasio,-----6--,8.283333333333333,45.6
ITROX,Robecco d'Oglio,Robecco d'Oglio,-----6--,10.666666666666666,45.25
ITZPR,Rocca di Capri Leone,Rocca di Capri Leone,-----6--,14.7,38.1
ITRCN,Roccabianca,Roccabianca,-----6--,10.216666666666667,45.0
ITZRT,Roccafranca,Roccafranca,-----6--,9.916666666666666,45.46666666666667
ITZBI,Roccastrada,Roccastrada,-----6--,11.166666666666666,43.0
ITRAE,Roccavione,Roccavione,-----6--,7.483333333333333,44.31666666666667
ITROC,Roccella Ionica,Roccella Ionica,123-----,16.4,38.31666666666667
ITRGN,Rogno,Rogno,--3--6--,10.116666666666667,45.85
ITZRW,Rogolo,Rogolo,-----6--,9.483333333333333,46.13333333333333
ITZMR,Rolo,Rolo,-----6--,10.85,44.88333333333333
ITROM,Rome (Roma),Rome (Roma),-23456--,12.483333333333333,41.9
ITZSC,Romeno,Romeno,-----6--,11.116666666666667,46.4
ITZSM,Rometta Marea,Rometta Marea,-----6--,15.4,38.21666666666667
ITRNO,Ronago,Ronago,-23--6-B,8.983333333333333,45.833333333333336
ITZSI,Rosalì,Rosali,-----6--,15.683333333333334,38.2
ITZSE,Rosarno,Rosarno,-----6--,15.966666666666667,38.483333333333334
ITRST,Rosate,Rosate,--3--6--,9.0,45.35
ITGSV,Rosignano Solvay,Rosignano Solvay,123-----,10.433333333333334,43.38333333333333
ITZSK,Rosolini,Rosolini,-----6--,14.95,36.81666666666667
ITZKF,Rossana,Rossana,-----6--,7.433333333333334,44.53333333333333
ITRN4,Rotondi,Rotondi,-----6--,14.6,41.03333333333333
ITRVS,Rovasenda,Rovasenda,-----6--,8.316666666666666,45.53333333333333
ITZBK,Rovello Porro,Rovello Porro,-----6--,9.033333333333333,45.65
ITZSP,Roverè Veronese,Rovere Veronese,-----6--,11.066666666666666,45.583333333333336
ITRFF,Ruffia,Ruffia,-----6--,7.6,44.7
ITRPP,Ruspino,Ruspino,-----6--,9.666666666666666,45.81666666666667
ITZSB,Ruvo di Puglia,Ruvo di Puglia,-----6--,16.483333333333334,41.11666666666667
ITSBH,Sabbio Chiese,Sabbio Chiese,--3--6--,10.416666666666666,45.65
ITS2Z,Sabbionara,Sabbionara,-----6--,10.95,45.733333333333334
ITZSW,Sala Consilina,Sala Consilina,-----6--,15.6,40.38333333333333
ITITS,Sala Monferrato,Sala Monferrato,--3--6--,8.35,45.083333333333336
ITZLI,Salandra,Salandra,-----6--,16.316666666666666,40.516666666666666
ITZTN,Sale Marasino,Sale Marasino,-----6--,10.1,45.71666666666667
ITSLM,Salerano sul Lambro,Salerano sul Lambro,--3--6--,9.383333333333333,45.3
ITSLC,"Saline, Reggio Calabria","Saline, Reggio Calabria",123-----,15.7,37.95
ITZTM,Saluzzo,Saluzzo,-----6--,7.483333333333333,44.65
ITSZO,Salzano,Salzano,-23--6--,12.1,45.516666666666666
ITSZE,Samarate,Samarate,-----6--,8.783333333333333,45.63333333333333
ITSDB,San Benedetto del Tronto,San Benedetto del Tronto,1-3-----,13.883333333333333,42.95
ITZSU,San Benedetto Po,San Benedetto Po,-----6--,10.916666666666666,45.03333333333333
ITZYM,San Bernardo di Ivrea,San Bernardo di Ivrea,-----6--,7.9,45.45
ITBDC,San Biagio della Cima,San Biagio della Cima,-----6--,7.65,43.81666666666667
ITNCT,San Cataldo,San Cataldo,1-3-----,18.3,40.38333333333333
ITSCN,San Cipriano Po,San Cipriano Po,--3--6--,9.266666666666667,45.11666666666667
ITSXX,San Colombano Certenoli,San Colombano Certenoli,-----6--,9.333333333333334,44.36666666666667
ITS6M,San Damiano Macra,San Damiano Macra,--3--6--,7.266666666666667,44.483333333333334
ITZSX,San Daniele Po,San Daniele Po,-----6--,10.166666666666666,45.05
ITSD2,San Donaci,San Donaci,-----6--,17.916666666666668,40.45
ITSDE,San Donato Milanese,San Donato Milanese,-23--6--,9.266666666666667,45.416666666666664
ITZYK,San Donnino,San Donnino,-----6--,10.05,44.86666666666667
ITZYP,San Donnino di Liguria,San Donnino di Liguria,-----6--,10.75,44.63333333333333
ITZWT,San Dorligo della Valle,San Dorligo della Valle,-----6--,13.85,45.6
